def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
char::methods::<impl char>::is_ascii_whitespace	FULLY_FAITHFUL	true	true	false	false	false	false	true
num::<impl u8>::is_ascii_whitespace	FULLY_FAITHFUL	true	true	false	false	false	false	true
