def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
term::Term::rhs_ref	SHAPE_GAP	false	false	false	false	false	false	false
term::Term::unabs_mut	SHAPE_GAP	false	false	false	false	false	false	false
term::Term::unvar	SHAPE_GAP	false	false	false	false	false	false	false
term::Term::unvar_mut	SHAPE_GAP	false	false	false	false	false	false	false
term::Term::unvar_ref	SHAPE_GAP	false	false	false	false	false	false	false
term::Term::with_context	SHAPE_GAP	false	false	false	false	false	false	false
term::app	SHAPE_GAP	false	false	false	false	false	false	false
term::base26_encode	SHAPE_GAP	false	false	false	false	false	false	false
term::auto_generate_context::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
term::generate_binder_names::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
term::generate_binder_names::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
term::show_precedence_cla::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
