def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
expr::meta::ExprMeta::has_fvar	FULLY_FAITHFUL	true	true	true	true	true	false	true
expr::meta::ExprMeta::has_expr_mvar	FULLY_FAITHFUL	true	true	true	true	true	false	true
expr::meta::ExprMeta::has_level_mvar	FULLY_FAITHFUL	true	true	true	true	true	false	true
expr::meta::ExprMeta::has_level_param	FULLY_FAITHFUL	true	true	true	true	true	false	true
expr::meta::ExprMeta::mk_wrapper_meta	SHAPE_GAP	false	false	false	false	false	false	false
expr::kind::zfc_set_expr_meta	SHAPE_GAP	false	false	false	false	false	false	false
expr::meta::level_has_mvar	FULLY_FAITHFUL	true	true	false	false	false	false	true
level::Level::has_params	SHAPE_GAP	false	false	false	false	false	false	false
expr::meta::ExprMeta::mk_app_meta	SHAPE_GAP	false	false	false	false	false	false	false
expr::meta::ExprMeta::mk_binder_meta	SHAPE_GAP	false	false	false	false	false	false	false
expr::meta::ExprMeta::mk_let_meta	SHAPE_GAP	false	false	false	false	false	false	false
expr::kind::ExprKind::compute_meta	SHAPE_GAP	false	false	false	false	false	false	false
expr::Expr::from_kind	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as level::_::_serde::Deserialize<'de>>::deserialize	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as level::_::_serde::Serialize>::serialize	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::ZFCSetExpr as std::clone::Clone>::clone	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::ExprKind as std::clone::Clone>::clone	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as std::clone::Clone>::clone	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as std::convert::From<expr::kind::ExprKind>>::from	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as std::fmt::Debug>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::ExprKind as std::fmt::Debug>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as std::fmt::Debug>::fmt::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as std::hash::Hash>::hash	SHAPE_GAP	false	false	false	false	false	false	false
<expr::Expr as std::ops::Deref>::deref	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::ExprKind as std::hash::Hash>::hash	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::ZFCSetExpr as std::fmt::Debug>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::ZFCSetExpr as std::hash::Hash>::hash	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ExprKind>::deserialize::__Field as level::_::_serde::Deserialize<'de>>::deserialize	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ExprKind>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ExprKind>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_bytes	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ExprKind>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_str	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ExprKind>::deserialize::__FieldVisitor as level::_::_serde::de::Visitor<'de>>::visit_u64	SHAPE_GAP	false	false	false	false	false	false	false
<expr::kind::_::<impl level::_::_serde::Deserialize<'de> for expr::kind::ExprKind>::deserialize::__Visitor<'de> as level::_::_serde::de::Visitor<'de>>::expecting	SHAPE_GAP	false	false	false	false	false	false	false
